diagnose,image_name,symmetry_x,symmetry_y,diameter,mean_red,mean_green,mean_blue,variance_red,variance_green,variance_blue
0.0,ISIC_0002453,1248842,1248842,62.096797943115234,54102.11455108359,37875.72590299277,30405.068111455108,748627698284.2913,366909955793.2502,236444808892.58395
0.0,ISIC_0002459,1109653,1109653,52.000099182128906,44695.04274099884,30490.576074332173,24069.887340301975,510924172140.98883,237776642177.23325,148178894387.94467
0.0,ISIC_0002469,920026,1194472,59.6092414855957,44552.2792702486,31083.933841218924,24528.421611868485,507302320139.8708,246944357232.86533,153768248381.2981
0.0,ISIC_0002476,307600,567934,59.30335235595703,43859.194555444556,32354.14935064935,24914.533966033967,492550634677.7185,268033837649.47888,158940790100.57056
0.0,ISIC_0002488,689999,689999,40.71242141723633,46187.99812382739,34882.94333958724,28952.390994371483,548085435324.14923,312619632110.89655,215356967807.0509
0.0,ISIC_0002489,979852,1087894,53.719093322753906,43292.89723253459,30448.68646641917,23680.431150860615,478373791694.9025,236630883478.62576,143124471642.9484
0.0,ISIC_0002616,404133,404133,32.931846618652344,53190.506493506495,40506.83571428571,31035.02727272727,736810244463.9198,427310982684.0506,250837085029.76553
0.0,ISIC_0002647,100285,159115,38.16094207763672,49311.87870919881,34380.951038575666,24437.63575667656,621206043213.5181,301973234414.5876,152563755038.79208
0.0,ISIC_0002673,716458,716458,50.36129379272461,44216.89159694434,31558.5649327028,23584.91305929429,505653854609.97015,257579724295.05362,143862144515.71072
0.0,ISIC_0002780,804373,804373,43.73223876953125,52752.85067437379,38041.44219653179,28183.928387925494,713282582102.5471,370922997502.77637,203597831605.2924
0.0,ISIC_0002806,1289008,1418914,75.47332763671875,49991.25177228786,37150.896240601505,29216.265950590765,637354309465.3206,351990977139.43097,217692014884.06198
0.0,ISIC_0002829,1578198,1578198,63.879295349121094,41869.19434455704,25162.876757110167,16104.603792088918,448711890522.8068,162068753703.78082,66386488343.19711
0.0,ISIC_0002836,1538424,1538424,66.5771255493164,50092.75643597459,32638.667168171178,21849.352557673017,640317713179.7979,271838293459.21677,121821305792.81467
0.0,ISIC_0002871,26763,26763,11.692899703979492,53541.267441860466,35669.96511627907,26463.54651162791,886376116713.3196,393410720635.03577,216539457819.01785
0.0,ISIC_0002879,1265131,1265131,51.88699722290039,59426.9065553746,43375.89454397394,34139.229845276874,902535882003.2212,480834110680.4766,297855769873.5221
0.0,ISIC_0002885,1316799,1459237,63.97283172607422,49498.43720288299,36658.608955681644,30162.496089556815,631544538357.5941,346396163467.39484,234507042473.7475
0.0,ISIC_0002948,329537,480753,53.74486541748047,60334.71521848318,46771.98945253642,38353.13485685585,932591678655.761,560439526986.7677,376841712058.0868
0.0,ISIC_0002975,561841,561841,38.0477294921875,47800.3823393435,33937.88765603329,24656.336107258438,588937595059.9403,296876825214.4414,156698266367.05374
0.0,ISIC_0002976,305717,478075,47.292083740234375,50458.420925414364,33896.451657458565,23547.104281767955,652397963180.201,294410927449.15125,142076105073.0057
0.0,ISIC_0003005,1669018,1669018,57.80387878417969,56753.646249033256,40903.05877803557,31796.321577726216,825104611654.0914,428581245732.5794,258985539223.95065
0.0,ISIC_0003051,444391,558875,52.57623291015625,47586.922877511344,34039.775437459495,25132.10466623461,583979993779.4198,298810923611.9356,162885220064.25027
0.0,ISIC_0003174,349438,523044,56.18061065673828,44510.35387045813,26282.70352817272,18820.60847814639,509331631033.2543,177590192706.4686,91063968656.67332
0.0,ISIC_0003308,545978,599680,68.0000991821289,43212.89227858579,28113.301998344567,20363.67849119073,476838127035.52905,201821806756.82065,105890494147.7996
0.0,ISIC_0003346,552902,552902,39.000099182128906,39370.81393174381,27847.415147265077,21119.57363253857,397575275569.4202,198902603773.026,114404007702.25679
0.0,ISIC_0003728,786299,1680193,85.74115753173828,24710.721115999073,12282.667399861079,7801.599907385968,157878326891.24976,39006510214.988434,15736890950.016504
0.0,ISIC_0004110,658535,1160029,82.59852600097656,39030.2762983492,26901.696710447042,19867.70996505603,389077253756.7823,184838502412.53986,100816012322.3819
0.0,ISIC_0004115,568694,821008,67.75332641601562,46480.47158524427,30719.145136020506,22366.808289417462,552051814710.4064,241133294551.44556,127834245530.19933
0.0,ISIC_0004166,906546,1110944,52.091732025146484,51743.20195711014,39163.02665001041,29676.142619196336,686529124531.2593,393282762463.4558,225822672680.6387
0.0,ISIC_0004168,236953,372813,35.79465103149414,51774.57726999399,38139.043295249554,30707.307276007217,687320876933.4849,372963263059.48456,241774276920.1459
0.0,ISIC_0004309,285728,232300,29.929298400878906,51327.22256097561,40082.58612804878,31437.15929878049,684891509050.2482,417674315506.5793,256928966308.12823
0.0,ISIC_0004346,574201,643945,37.62543487548828,46252.740473325306,35736.79061371841,28870.23225030084,548434346908.06244,327401628053.7625,213673373204.52994
0.0,ISIC_0004715,992604,1215834,51.53117752075195,58810.95955574183,43454.79777870914,37431.467518860016,886262681298.0438,483861892703.92896,359020868190.3803
0.0,ISIC_0004985,986328,1067502,52.46199035644531,46991.2867183713,35241.6698982065,28366.916141541446,566905235046.5221,318851769565.43726,206585731749.43298
0.0,ISIC_0005000,142478,196638,41.99612045288086,42463.16065723414,26021.33637608398,19223.627110908263,464012050447.98553,174246479015.11578,95099012215.05954
0.0,ISIC_0005187,857468,862314,45.7002067565918,42985.52965847813,31745.03714799281,24382.70581186339,473692476032.2058,258347180187.33856,152410963569.88608
0.0,ISIC_0005548,1906260,2376634,80.07662200927734,36524.41496156761,23407.998376096133,16782.610804373715,340613015857.4824,139901945242.4896,71914242767.87347
0.0,ISIC_0005555,840100,1095948,57.802894592285156,45609.879094979966,31532.65119019562,25229.10016497761,533169729760.98706,254840676921.6081,163136649024.58896
0.0,ISIC_0005620,400078,527984,47.09738540649414,42228.44550561798,27845.14101123596,20804.28539325843,456346483905.7163,198419162964.5941,110762040461.08424
0.0,ISIC_0005639,368835,631077,100.65074157714844,41716.39291709969,30201.450235830205,21296.34527140459,444266881472.1953,232855358301.1895,115782053056.2396
0.0,ISIC_0005666,1307725,1314117,62.83877944946289,42352.265738380076,28674.483624240045,20132.5581486566,458696576816.03284,210263300597.24985,103650261595.1981
0.0,ISIC_0005787,1163592,1163592,47.098915100097656,48426.60435168739,37321.0588365897,33716.13721136768,601176156072.817,357060358835.15094,291413299652.46857
0.0,ISIC_0006021,86923,47255,40.65413284301758,38662.7251318102,29524.81265377856,23837.02495606327,383726519200.4763,223774850921.14465,145861678075.13763
0.0,ISIC_0006114,1251646,1251646,52.27341842651367,57680.4303693006,41959.99917474727,33610.02723334021,852501883857.7894,451137937706.9919,289451789160.3517
0.0,ISIC_0006193,671020,888784,47.20729446411133,35928.70435658524,22917.803575925456,14300.524553009316,330563150376.11633,134498588917.43497,52369328644.935684
0.0,ISIC_0006326,947355,1168441,57.83175277709961,50771.775993091534,31169.62262521589,22437.299481865284,659608829419.9048,248602317773.98798,128820150565.57127
0.0,ISIC_0006350,642639,1122727,78.25928497314453,42934.107342323936,29799.810788720886,21578.228442991418,469854372799.88745,226352623287.18906,118683546775.8852
0.0,ISIC_0006612,556149,766419,43.70835876464844,49074.37326928511,31910.564566261655,23650.647358010738,615763006152.9016,260359319270.2372,143017902591.4977
0.0,ISIC_0006711,259738,312884,35.79465103149414,41764.37170010559,25841.66789862724,17132.532206969376,447862528643.29004,171464662172.94656,75366364137.4477
0.0,ISIC_0006776,3539,4601,58.98887634277344,50378.53507588533,33773.81365935919,24898.849241146712,650432513118.6285,292328684921.79236,158880232429.1195
0.0,ISIC_0006795,341676,469738,50.085025787353516,42026.59746346843,31351.974083264406,25024.33746898263,452923621187.39966,252061409429.13898,160583860931.13962
0.0,ISIC_0006800,364161,507805,54.113407135009766,38400.27242231638,24620.57997881356,15705.638241525423,377247238103.845,155079478640.29977,63105909761.43173
0.0,ISIC_0006940,22022,38720,48.47037887573242,43375.065174885945,33071.97653704106,26211.815120573538,483762777666.9011,281237050143.8413,176663390338.72098
0.0,ISIC_0006982,1985074,2146040,76.26776123046875,43264.07628828168,32246.61507427104,25289.793508160645,477193872327.1561,265099127905.9105,163053719453.54648
0.0,ISIC_0007038,267198,318728,31.626861572265625,38394.32016756433,28430.972471573907,22254.361460203472,380281993641.9194,208523664248.87183,127762209256.0082
0.0,ISIC_0007087,242325,201487,78.82427215576172,40803.72012203209,24754.833134367953,15821.896538002386,425102453738.3556,156464019730.3348,63916441290.75196
0.0,ISIC_0007322,433505,610407,50.085025787353516,52272.22783783784,36111.644864864866,24341.01702702703,703579949619.4264,335788672591.67596,152562987922.84595
0.0,ISIC_0007475,320041,228893,70.23185729980469,42370.112276785716,29204.937611607143,21818.86417410714,458113310528.4595,217653850402.43347,121483770795.72865
0.0,ISIC_0007557,402362,534048,77.71914672851562,42265.054501216546,28008.485158150852,21358.33686131387,455132937035.5918,199873325445.18268,116228029769.25423
0.0,ISIC_0007693,131263,356525,55.832435607910156,42622.75194660734,32728.20828698554,26168.591490545048,466295970561.4136,274930732050.7817,175768046938.9102
0.0,ISIC_0007760,1593446,1708250,62.582183837890625,37840.481475903616,23616.689759036148,16379.25075301205,365522346669.3262,142376758067.48083,68484116270.397934
0.0,ISIC_0008029,737232,910722,47.07716369628906,43911.413227657824,27656.11341896693,18270.71822902432,493092424960.1185,195594267692.53757,85366083720.47635
0.0,ISIC_0008116,1157742,1316878,60.63218688964844,42794.97962781586,31712.395298726737,23661.133202742407,468772081778.71466,257415238631.10547,143300407842.50262
0.0,ISIC_0008145,359462,359462,43.01753616333008,49668.0886167147,33809.29682997118,25546.841498559075,633954402075.1744,293748358023.42566,167717258164.55386
0.0,ISIC_0008207,97404,34338,47.28910446166992,41826.484173505276,26608.959847596714,17838.394490035167,452105697920.02,182975588965.37262,82233495145.61073
0.0,ISIC_0008236,674878,641604,48.954158782958984,47672.73749110742,35149.862698600904,24309.45933127816,580999334702.6163,315851359600.29425,151072785957.5985
0.0,ISIC_0008256,263035,431981,45.30186462402344,44286.620012870015,27337.91023166023,18299.904440154438,506822463091.4654,193126445339.35318,86538498405.47827
0.0,ISIC_0008280,757325,895737,49.73188018798828,44939.35414269275,31378.54430379747,22656.985327963175,516489204191.8599,251810205199.04437,131284183089.44847
0.0,ISIC_0008294,574783,695465,41.4277458190918,45006.864672897194,31015.05121495327,24188.448971962614,523020813998.9067,248374231970.33667,151069845967.08276
0.0,ISIC_0008347,273589,273589,29.601619720458984,51526.38998035363,41839.45874263261,34359.77406679764,708226736455.2439,466965727657.0594,314929623938.0142
0.0,ISIC_0008396,203721,203721,26.204282760620117,49956.34146341463,37380.944801026955,26191.304236200256,647667156237.671,362636266255.52606,178026736703.06854
0.0,ISIC_0008403,1711164,2009014,64.95938110351562,41507.48039454457,33153.02776424745,27058.92523136873,439196983586.8318,280190288046.2999,186649931012.0867
0.0,ISIC_0008406,374217,374217,36.007041931152344,50771.77125086386,38967.82239115411,28700.8804422944,661507079628.456,389674690097.8657,211388140896.1217
0.0,ISIC_0008507,486836,575466,38.108497619628906,48590.779105799025,31716.16555998229,21425.013280212483,605430258440.2657,257939610495.8256,117706271469.02916
0.0,ISIC_0008528,1035498,1471208,71.50184631347656,50784.177097902095,34456.94370629371,24235.22027972028,658189985221.8436,303003751599.23975,149895541555.1579
0.0,ISIC_0008541,232490,169902,34.840423583984375,46520.874796084834,30128.328303425777,19994.066068515498,554615210991.2006,232619620133.78882,102446981936.68648
0.0,ISIC_0008552,588881,790053,46.96018981933594,48387.58776167472,32732.273429951692,21905.977133655397,597316479381.89,273331075392.6631,122422848293.24236
0.0,ISIC_0008600,1200613,2185233,90.73184967041016,42185.775202917306,30926.460298788377,22503.815668744854,454052435935.03503,244025106216.37286,129207230581.978
0.0,ISIC_0008626,1839298,1710542,63.057613372802734,50880.251741432156,36821.34898300363,26494.20716076902,661055001014.4476,346209204949.9903,179242703429.08734
0.0,ISIC_0008659,448121,448121,32.070335388183594,54544.34709302326,42733.64767441861,35794.27209302325,769176611290.1583,472135353150.5586,331248337314.9586
0.0,ISIC_0008785,2092089,2091883,62.47105407714844,41298.84021190095,29404.167672785512,21843.88542564987,436222915237.5052,221131576003.48297,122037514035.75122
0.0,ISIC_0008807,664844,664844,38.16094207763672,51614.62184220754,37751.354450058294,27323.428682471822,683057787706.0431,365407203063.54517,191417943244.75394
0.0,ISIC_0008879,238000,328302,38.34984588623047,46144.79288499025,28921.82797270955,20114.97904483431,546840314308.5739,214816150797.97858,103909476141.29112
0.0,ISIC_0008992,121927,28357,34.31117630004883,54257.1879350348,37860.191415313224,30035.66589327146,830457438086.6244,404360268032.6156,254494011271.53107
0.0,ISIC_0008993,281893,288187,50.4698486328125,50447.54466924301,36012.94294157763,28022.937031143443,651154405521.9379,331834242393.20435,200923831814.62552
0.0,ISIC_0008998,1785833,1291603,108.2454833984375,45461.728797162206,31916.21239116414,24520.410029022893,527021367281.3577,259752217296.68985,153317721316.1126
0.0,ISIC_0009035,394453,438559,73.50812530517578,49289.41213099631,32777.74296586716,23088.943150369003,620113536276.62,274234501067.62534,136073112775.60344
0.0,ISIC_0009078,667702,764198,40.924598693847656,38082.66227801592,25818.269748928353,17160.38548683405,371758423049.51514,170868123851.74246,75485239081.22746
0.0,ISIC_0009160,1263112,1263112,53.53980255126953,41421.692025290635,27503.456047317966,21619.158270446664,438588810466.9647,193364466447.06558,119475846134.53424
0.0,ISIC_0009165,274692,395116,50.014095306396484,38683.71851009383,23057.69661643446,15563.416263861243,382378092303.77185,135852970870.71187,61893927461.00057
0.0,ISIC_0009188,311381,311381,30.549240112304688,51471.83010933558,38326.49873843566,29135.84693019344,688535669885.285,381755703845.7243,220618842326.81665
0.0,ISIC_0009252,997889,997889,56.940982818603516,59424.93934681182,40102.240020736135,28281.433903576984,906343708646.6835,412755603337.7265,205285913153.20154
0.0,ISIC_0009297,808742,866768,48.868412017822266,48793.51919616076,34386.182663467305,24257.605878824234,614623129871.6326,305247936091.673,151908214457.5128
0.0,ISIC_0009298,1071342,1071342,46.61164093017578,47266.83530262841,28292.54907161804,19619.939233180612,572714887818.4282,205196446988.27832,98678238218.47223
0.0,ISIC_0009344,159620,161658,45.83949279785156,51448.082808877116,36682.87181185823,26250.399801258696,680500720512.8542,345952880394.8495,177158700420.46936
0.0,ISIC_0009430,790022,1303242,73.81405639648438,42636.31223371881,27283.764150943396,18264.155051734633,464631739671.4412,190264803419.98227,85260867294.95529
0.0,ISIC_0009504,98862,47192,58.963401794433594,46628.370492635855,33107.65388522092,25500.948958862366,565190094011.6785,284938530851.2985,169047104010.82193
0.0,ISIC_0009533,437521,427701,62.331871032714844,49734.519093286835,36976.28945074107,27377.661203138625,638640217954.1357,353010131139.0921,193523432242.59198
0.0,ISIC_0009564,437655,494951,37.38833236694336,45823.64140094093,28668.151594354415,23233.72556194459,539091930038.17303,211000359709.06393,138586746637.8065
0.0,ISIC_0009583,586155,493493,43.68362045288086,53634.62943334692,40963.30004076641,32838.41663269466,744860712903.6902,434484603783.30865,279221598396.7276
0.0,ISIC_0009599,720799,1006727,60.92628479003906,48913.34425287356,32683.7745210728,22637.19636015326,610849159741.4933,272736816343.47675,130835312311.60307
0.0,ISIC_0009758,165957,100303,70.05900573730469,46775.95371120108,33567.102834008096,26159.947638326583,558071418012.0995,287390382698.6349,174549385033.63263
0.0,ISIC_0009860,194760,471112,45.304622650146484,48352.10022026432,35365.69107929516,26736.330947136565,603641844809.4703,322933489157.7348,184566426212.56378
1.0,ISIC_0009868,1589537,1590675,74.62429809570312,40992.3123789229,28542.04019759783,20742.93113134444,428981289425.3245,207971579974.44742,109843626824.13515
0.0,ISIC_0009869,253820,406208,45.83949279785156,32147.54269175108,24967.426917510853,18394.366497829233,264543364782.0116,159569301422.24774,86610805977.62932
0.0,ISIC_0009870,200017,185449,36.23117446899414,33275.972855591746,25244.19815418024,20782.465798045603,285421446003.9792,164266365597.512,111331993852.30775
0.0,ISIC_0009871,18653,173373,105.56136322021484,44002.9195484864,34699.69558748076,27674.90076962545,493245328143.3233,306726602776.43463,195106843492.58942
0.0,ISIC_0009872,100903,28931,59.500099182128906,44486.3332433891,33303.90663788451,27827.098219104155,515817153425.6073,289089945516.506,201826671879.3916
0.0,ISIC_0009873,44859,136723,110.70804595947266,46854.74189544755,35772.199771632826,29373.057836469245,558400014260.1725,325484070644.9479,219450657160.4005
0.0,ISIC_0009874,248273,69939,74.11150360107422,49237.3035564603,37577.63740869357,28832.695006586036,619189946157.2185,360657597943.79755,212328099263.805
0.0,ISIC_0009875,94675,487719,123.72762298583984,44174.6180480292,31442.941589184873,26601.500598939023,498500660368.62555,252561349774.6394,180772836136.82773
0.0,ISIC_0009877,5979,231329,86.85775756835938,59883.2853867858,42053.56295556078,39413.199917705155,913057553031.3033,450290497506.8065,395521976088.8195
0.0,ISIC_0009879,876359,1080373,96.14950561523438,46475.5607358871,40605.468161962366,32993.55687163979,555321308701.6816,423900699943.03625,279868114870.78815
0.0,ISIC_0009880,369570,195830,72.05805206298828,52531.38122795913,41274.20481056153,32548.110950357175,704490879380.8834,434906180283.3192,270452174591.6109
0.0,ISIC_0009881,576426,883164,79.88282775878906,41261.24759658988,30345.491293306728,23905.900235806275,434281692785.0614,234895932737.93616,145779906184.8916
1.0,ISIC_0009882,651828,587314,90.22795867919922,35665.74569851053,25589.362544940937,19938.203004622497,323596185603.9963,166579015490.86615,101128593298.48756
0.0,ISIC_0009883,201956,187176,77.28690338134766,39509.10307947631,27145.80840862991,21528.502673796793,397682404069.7293,187736274609.595,118078422126.74832
0.0,ISIC_0009884,473312,469962,58.860103607177734,31836.391728624534,22921.413723667905,18722.54306071871,258888775929.23633,134198891662.92856,89535688134.13222
0.0,ISIC_0009885,723295,918625,50.085025787353516,36199.16914863726,25658.162686147796,22060.94043270582,335611001283.32556,168612896732.16272,124648727032.96773
0.0,ISIC_0009888,485088,541144,62.837188720703125,50144.74675745785,39527.715953307394,34143.30123216601,644034561196.4568,400185998155.5573,298586124951.8623
0.0,ISIC_0009889,565594,514684,53.67868423461914,46207.98484848485,36056.0494949495,30859.525084175086,545723217186.21954,332272891170.5845,243398129470.2707
0.0,ISIC_0009891,650631,832985,83.64369201660156,38671.27398661944,29294.31908697363,22144.164187327824,380929160848.0444,218592021107.89917,124906882457.69725
0.0,ISIC_0009895,670397,794177,94.63756561279297,46454.87113103847,31367.409459068553,31981.051272779863,550564128903.7499,251016917822.2693,260934307295.09915
0.0,ISIC_0009896,102869,457473,107.20317840576172,53913.89884995629,40186.413612213335,30737.684645907597,747081980134.2698,415074121581.775,242834300494.39017
1.0,ISIC_0009897,604246,1319022,136.16567993164062,45627.064113409724,28087.24340536799,17449.122715270834,528958322195.32477,200445091803.71002,77361704884.50868
1.0,ISIC_0009898,253341,188489,90.04087829589844,56960.3698630137,44844.229814665596,36434.99049153908,829042691536.0951,513859869550.5736,339210407255.2858
0.0,ISIC_0009899,1124353,1210683,90.56353759765625,43776.49794211798,32204.86600901548,29447.356111582932,488843062620.50214,264563826944.99658,221197460225.42267
0.0,ISIC_0009901,384469,478509,106.7533187866211,50176.60331880968,38085.64934643552,29061.02516918513,641727946746.5192,369718675794.4664,215263726396.0846
0.0,ISIC_0009902,933957,1236253,89.17465209960938,49241.359516070785,39285.73642710967,32005.998796195978,617296476484.861,392919563868.90216,260793540171.78275
1.0,ISIC_0009905,1500187,1580847,84.36029052734375,47775.95544340303,30354.425739005048,24987.18514780101,581245305941.4773,234631015560.45306,158992419333.7839
0.0,ISIC_0009906,80800,346152,102.83426666259766,37197.1427468805,30719.026242442433,26278.447622314652,352144264058.70245,240168751407.3711,175752367200.1584
0.0,ISIC_0009909,1687169,1653101,74.11150360107422,33091.45221221988,23597.6168358552,14244.133020494157,279821275200.9806,142293737163.03204,51846864559.75353
1.0,ISIC_0009910,1776268,854814,122.14961242675781,55575.523632567856,44809.26521920668,35387.344133611696,791033192915.5255,514237324274.4776,320718675585.9665
0.0,ISIC_0009911,379922,351846,65.41510772705078,53301.44220852723,42173.448371274055,32993.195950194946,724803746804.262,453754761583.48474,277710432953.8053
0.0,ISIC_0009912,41997,106599,47.534873962402344,39486.0163888104,29376.933597061317,23486.46764622775,401312732764.84326,222131183490.14853,141981657116.14923
0.0,ISIC_0009914,861642,1050862,101.7104721069336,45364.948450322685,32477.22006214644,24588.112580670862,525067951771.5575,269111819175.24478,154250227248.9617
0.0,ISIC_0009915,248222,202218,107.48265838623047,59717.93434129339,44505.65894211295,37848.59102256135,909994433277.1232,505428591331.9309,365535042869.60736
0.0,ISIC_0009917,1548096,1895906,67.1733169555664,41850.870206878375,31858.087758597972,26506.365397285546,446601442175.8176,258791891658.97092,179147920647.5281
1.0,ISIC_0009918,2304061,3053449,126.49720001220703,25255.295630282326,22802.57842114728,23349.719367020323,162525856079.30283,132490709396.19717,138925097704.59445
0.0,ISIC_0009919,544977,629039,98.14250183105469,51866.71228771229,40802.65651995064,32098.767644120588,686147004750.4562,424636036895.0497,262795007961.16666
0.0,ISIC_0009920,1042510,1372690,89.35669708251953,58290.4054815881,49745.535684298906,41735.33765143337,869938840502.7766,633582033633.6991,445966879846.1126
0.0,ISIC_0009921,2248802,2448618,124.03701782226562,59864.07990394717,45612.950292660964,38995.798379108506,914667527398.2861,531015437564.133,388120528803.7089
0.0,ISIC_0009923,1007120,966322,96.91902160644531,51578.5696125908,40823.48809523809,31518.057253833736,677553625717.0618,424448952855.1617,253002321325.19043
0.0,ISIC_0009925,147045,62073,95.08295440673828,50960.545017926,39314.451126293716,30546.033484407766,665382824507.6167,396011802768.3757,239063739063.4131
0.0,ISIC_0009929,36892,122364,34.35486602783203,41123.47872340425,30438.95478723404,25614.079122340427,435414876145.1836,238552301381.8291,168920287800.43887
0.0,ISIC_0009930,259476,396770,38.58118438720703,44517.38888888888,33077.739869281046,27086.92091503268,509977536773.39,281555291015.0631,188804165869.76077
0.0,ISIC_0009931,289497,416439,103.98326873779297,40488.35596830114,26114.056067360078,19112.694898464586,417040488815.04626,173487131124.2854,92931490346.00647
0.0,ISIC_0009932,738168,274526,112.05477142333984,34997.68584173329,26511.728826323717,21294.752519986097,311793825581.24176,178922734407.67007,115434288829.06992
0.0,ISIC_0009933,327201,213649,79.18959045410156,38453.059441794736,25793.033386327505,21686.284313725493,377141080517.26697,169686711311.2182,119953653732.70132
0.0,ISIC_0009935,551216,638128,66.62702941894531,35246.832935860424,25107.207857411824,21332.796410192044,317636526060.958,161171215349.16046,116355362041.49898
0.0,ISIC_0009936,310838,282618,36.22509002685547,33817.99956784788,27134.65816767502,24284.579948141745,295086822614.44855,189977931124.6385,152165377312.3606
0.0,ISIC_0009937,211976,511920,58.58763885498047,42356.792437206735,31747.10736958322,24418.971294507315,459961592362.2881,258394908141.35864,152872978013.74692
0.0,ISIC_0009938,613610,844760,75.9122085571289,48207.98547361183,36675.72657727351,28685.937252879492,592261621781.268,342793945747.55396,209707462675.70584
0.0,ISIC_0009939,29292,128450,91.79422760009766,37826.04692688428,26855.3031764927,20173.98421151557,364034811467.63336,183493794104.50458,103548792233.65459
0.0,ISIC_0009940,702109,394715,132.5556640625,44183.17493162417,30401.26021493494,24617.515871481064,496309448736.22406,234975273482.1194,154073393008.6183
0.0,ISIC_0009941,13887,165545,77.36067199707031,44249.57275367751,31195.218776351543,22629.21371685562,499305810733.58093,248156028063.64478,130583428084.87733
0.0,ISIC_0009942,251173,561307,93.85259246826172,27637.804378812933,22443.8511317635,20680.59672729346,195125206070.77814,128677216761.01904,109252858472.96248
0.0,ISIC_0009943,66667,12399,73.76296997070312,47976.24923391215,37013.30745658836,29918.274770173648,591404397048.1537,352004285787.4821,229988152095.69693
0.0,ISIC_0009945,166328,326322,58.403778076171875,39916.46058997971,27230.721710629,25115.964257842985,407198816927.8422,189505136734.08185,161213885873.1191
0.0,ISIC_0009946,46412,208434,83.71539306640625,51085.60250977836,43350.78259452412,35910.42413624511,666384191171.9921,479867812874.86383,329282716257.6675
0.0,ISIC_0009947,1503286,1887846,70.90424346923828,44594.65672709924,30616.09804389313,23927.167700381677,507064209408.8672,238999641608.23306,145975644018.004
0.0,ISIC_0009949,506684,941520,93.96141052246094,47712.78589287068,29886.6055004167,22424.002575952723,579534111778.0546,227386074492.44763,128008197730.75862
1.0,ISIC_0009950,1121076,878978,76.52787017822266,42821.965793413176,27096.919311377245,21677.191691616765,468172880036.9041,187462069261.9497,119972099421.09392
0.0,ISIC_0009951,703218,953446,74.13848114013672,43575.0717001056,33107.61826821542,29981.23262935586,484117848963.39374,279467166144.4152,229178537975.8492
0.0,ISIC_0009953,1833537,1733243,112.92706298828125,39079.84825081598,30520.761458189678,23679.95926998575,389913287230.9651,237822734577.62573,143161079147.41876
0.0,ISIC_0009954,228401,58289,65.70064544677734,64010.517360610866,52828.60005762859,42874.69298371993,1058293446279.725,720844746696.3444,474794600210.81476
1.0,ISIC_0009955,1418345,1577663,64.93275451660156,59926.234935791894,51619.979749753045,43154.29930852815,928252577549.5596,688760073867.5789,481371862331.2339
0.0,ISIC_0009956,375055,192645,89.73756408691406,45832.967988701894,32077.3333529481,24987.525008826644,534411901798.08466,261768237707.78293,158842655910.02927
0.0,ISIC_0009958,122686,42844,75.18819427490234,45901.40167908242,34945.7930708289,25754.63178432068,538279416813.2982,311993819319.1125,169460140670.0925
1.0,ISIC_0009960,90835,211171,45.169227600097656,54143.71793103448,38938.807586206894,31564.097586206895,754815916117.2596,390400785057.2795,256526725736.65836
0.0,ISIC_0009961,2374892,1655376,97.65937805175781,50971.59802163161,42473.380401108756,39597.959997825965,666377454951.6038,462697867701.23193,402169844831.83453
0.0,ISIC_0009962,1869437,2078743,163.05300903320312,50023.35374111746,37719.64907342901,27163.28443639404,637395353246.0206,362409104980.9049,187944401021.14966
0.0,ISIC_0009963,118326,458766,66.68782806396484,44815.81582613542,35618.3038450822,29869.796043466147,512715679671.72656,323862420627.8664,227760669491.33273
0.0,ISIC_0009964,550819,784271,54.051544189453125,43725.401647058825,34272.53694117647,26829.631058823532,491266403690.38727,301815953819.41705,184960714242.679
0.0,ISIC_0009965,1043993,1002921,107.67784118652344,43194.3430356678,31014.420567560534,26776.398073418382,476894774345.1995,245864755339.90482,183262356168.65845
0.0,ISIC_0009966,170368,438714,93.78975677490234,41829.05421308646,29753.033186882163,24345.791228620747,445637625304.8643,225469938404.5523,150964270480.3106
0.0,ISIC_0009967,1229406,1034452,76.36927032470703,39085.870705911286,27071.702057883085,21140.831761908667,389206019240.52185,186711657912.54254,113863549362.49313
0.0,ISIC_0009968,684948,913100,98.57044219970703,42564.07389787504,32261.320964161117,28438.098900518024,462290227004.3356,265578369672.1011,206361976539.59702
0.0,ISIC_0009969,1912366,1952636,97.81172943115234,39155.70860659873,27623.089698315005,20732.848905256786,389980115304.3679,194087431346.61816,109338052718.97723
1.0,ISIC_0009971,51730,6562,30.996196746826172,46318.4789687924,37631.597693351425,27933.016960651286,555821567664.3766,366886999722.01373,202145063065.0113
0.0,ISIC_0009972,1367941,1390349,56.25398635864258,47662.03852681602,35459.7827562797,30701.79582484725,580174199660.392,321133490688.966,240736132951.03165
0.0,ISIC_0009973,705009,754769,105.17257690429688,41109.20922292994,30756.021757961786,27087.863796178346,430555261508.6603,240996667980.05438,186939078828.18857
0.0,ISIC_0009974,304403,693303,110.38540649414062,47815.97519126166,32547.04267456773,25062.699774466015,582080760777.5667,269687450953.0561,159916635000.36966
0.0,ISIC_0009975,1078681,1071203,78.71794891357422,21696.139333508265,11835.174494883233,9638.082393072684,119975393601.12189,35700922273.52922,23676182673.22452
0.0,ISIC_0009976,51168,115674,65.60116577148438,62580.91071428572,48640.72067363531,39791.33289779326,1001897620086.559,605256846006.6201,405057686384.80756
