diagnose,image_name,symmetry_x,symmetry_y,diameter,mean_red,mean_green,mean_blue,variance_red,variance_green,variance_blue
0.0,ISIC_0008600,1244390,2406736,95.26945495605469,43382.95829239,32426.532154165303,24158.512719729228,491039843191.7157,274333956541.85645,152271760372.87332
0.0,ISIC_0008626,1784269,1725145,55.99251937866211,52963.17763751127,38109.618575293054,27182.572888488125,746880299946.04,386698294138.0751,196736319925.11142
0.0,ISIC_0008659,619756,619756,33.682621002197266,56251.553872782344,45004.1120726958,38569.90956295976,842257561842.306,539113596963.4354,395979938445.5001
0.0,ISIC_0008785,1688995,1688995,53.83889389038086,41334.15773115773,28156.292773892776,19753.869774669776,445022946626.1229,206497751393.51654,101641080297.44571
0.0,ISIC_0008807,715437,715437,33.81163024902344,53458.98208286674,39394.75289287048,28767.255692422546,757497965675.3859,411355149037.9476,219349804202.38107
0.0,ISIC_0008879,281735,371709,36.17332077026367,48293.48605395519,31019.861454046637,22176.5313214449,620058494395.5831,255820640183.59528,130750585543.2947
0.0,ISIC_0008992,623517,758523,43.043880462646484,54858.01518897916,38711.86223949135,29628.07665135994,800315500351.13,398537525720.7184,233446879294.47192
0.0,ISIC_0008993,300612,313772,50.700199127197266,51712.93385859424,37267.294215218746,29433.78623263529,698486466491.1842,362756683191.2557,226283109391.5055
0.0,ISIC_0008998,2218357,1737445,106.3714828491211,46332.87437248475,32409.687964153836,24816.282703397916,558788446472.0155,273412806620.76633,160303464799.7442
0.0,ISIC_0009035,434368,595532,67.66663360595703,50026.24117272147,32989.48221797323,22849.493435309112,649562098193.905,282472381832.1084,135512178739.9156
0.0,ISIC_0009078,819495,951277,42.85521697998047,40750.8019431988,29637.445690084704,21427.207274539112,437777899880.5819,231560036335.25504,121035904921.89995
0.0,ISIC_0009083,1091618,1091870,57.72621536254883,50757.98034934498,38183.223677826296,28388.31804949054,677308200940.1797,383285923616.73254,211863967063.93106
0.0,ISIC_0009160,1229591,1229591,47.570335388183594,42226.46288770053,27935.324278074866,21911.838502673796,465414369914.49023,203693917823.05582,125322395589.93729
0.0,ISIC_0009165,305015,452445,48.09375762939453,40877.3540406817,25089.939802089062,17409.8738317757,445138496758.6215,167698634004.80374,80746251900.61073
0.0,ISIC_0009188,651481,651593,36.7696533203125,52919.89385245902,40912.72418032787,32778.88852459016,742276703889.5529,443654322484.25446,284784556897.9231
0.0,ISIC_0009252,1112759,1112759,56.58854675292969,61928.11875,42800.30841346154,30888.909375000003,1018193505458.3843,486349658644.91534,253314760255.31152
0.0,ISIC_0009297,542417,757141,41.598751068115234,49945.24405436014,35373.59541336354,24954.176670441677,654456349451.1477,328284962234.64746,163372718523.0086
0.0,ISIC_0009298,1272386,1272386,44.361568450927734,48642.891160677405,30217.81970260223,21733.340148698884,617051204898.7517,238127174921.36365,123178828664.8038
0.0,ISIC_0009344,90008,11434,49.521854400634766,52927.349597462795,38911.583069041226,29314.90583069041,735655397672.863,397623475096.49854,225679192163.1978
0.0,ISIC_0009430,577965,823625,56.568641662597656,42746.014318442154,26418.94119893089,16804.044291714396,477960121612.3492,182570874147.17657,73863356046.56299
0.0,ISIC_0009504,481007,572461,36.98996353149414,46126.635122410546,28654.593220338982,18419.021186440677,569201784307.7887,219660242883.5377,90760446864.73064
0.0,ISIC_0009533,13224,171578,57.812294006347656,50534.9878875969,36036.07170542636,24987.334786821706,675729468814.5387,343608174285.9196,165207122606.33618
0.0,ISIC_0009564,466722,580338,38.24274444580078,48427.858271375466,31144.092936802972,25728.654275092937,627772690735.4712,259635124587.7132,177192933271.35327
0.0,ISIC_0009583,767464,693342,44.3763313293457,54686.47608894304,42632.16752969845,35116.957965275666,787606764180.7933,478656994101.06647,324775632365.13464
0.0,ISIC_0009599,768795,1105547,57.00886917114258,49995.48966986155,32941.142279020234,22288.94611288605,655064335389.8293,284380412896.81885,130197219306.94669
0.0,ISIC_0009758,368443,485699,68.47819519042969,47873.58005059631,34764.85507770148,27394.819057944827,595702820260.884,314136738612.57837,195062970730.9531
0.0,ISIC_0009860,296595,770789,58.053955078125,52089.81138790036,39900.9871886121,32172.378291814948,738860501267.5057,433535098430.4245,281853569734.5882
1.0,ISIC_0009868,1588858,1789068,76.6240005493164,42450.51392362848,30981.346256461562,23691.493580123395,463239970210.58923,246740916198.0516,144286669002.58032
0.0,ISIC_0009869,228288,362962,52.54770278930664,35626.266345666496,30252.68043588444,24530.338570704513,331348206521.44824,238930826892.6304,157091316124.20706
0.0,ISIC_0009870,257084,253632,35.33068084716797,36536.266314598266,29853.087514145605,26204.27913994719,348245152188.2113,232496087512.07538,179135621383.55542
0.0,ISIC_0009871,2192,302492,110.09827423095703,44884.4363541121,37335.61670283619,31522.26434932276,514803114203.0697,356202056478.1859,253912964764.06702
0.0,ISIC_0009872,435387,435387,26.981359481811523,43671.75,33263.44403892944,26949.92700729927,501289850865.55273,290818657237.8905,190898784733.8755
0.0,ISIC_0009873,527752,324614,104.47138977050781,47156.276306660504,35091.52827243294,28432.602335800188,572636376499.7151,317106093745.5817,208177285645.57886
0.0,ISIC_0009874,85273,70267,71.22158813476562,50565.268457841856,39718.61009174312,31313.86904761905,657599182434.0913,405737776460.69666,252192187024.7805
0.0,ISIC_0009875,1082947,1305267,109.43729400634766,46187.707157371864,34738.64086701287,30544.520343192595,546438477411.765,309111060112.95776,238976876278.31668
0.0,ISIC_0009877,211335,357757,81.86775207519531,60310.346810477655,41828.00320493066,39125.87876733436,935964022666.6299,450204686591.426,393916330725.9983
0.0,ISIC_0009879,632638,827444,97.93119812011719,46752.14608290046,42025.574207569174,35284.02417046539,560027036397.3042,452515266443.73486,318979092216.3242
0.0,ISIC_0009880,960407,862647,79.73873138427734,55262.94503712022,47571.03050720569,41181.941481065565,783599100020.0564,580645967130.3059,435151607712.26715
0.0,ISIC_0009881,690753,1014943,79.34612274169922,42565.90245094048,32404.1823141438,26245.77949678365,466605680220.67334,270413803527.0708,177396917561.59888
1.0,ISIC_0009882,616435,527561,86.4224853515625,36705.912294393085,27062.896986432945,21565.310781606437,345607311679.16223,187871135653.8442,119295364388.03214
0.0,ISIC_0009883,148266,154886,77.73200988769531,40864.30600017119,29053.72986390482,23489.151416588207,430656841319.4222,217694537976.24503,142291427283.96326
0.0,ISIC_0009884,559529,549387,61.000099182128906,33254.75971341968,24965.24138881235,20975.420777073577,285760463346.82806,161052201382.63217,113688601342.33337
0.0,ISIC_0009885,860138,1051130,46.04627990722656,38678.12816691505,28853.993293591655,25278.607550919027,389872092857.72235,216972074423.60764,166532301244.87885
0.0,ISIC_0009888,324289,302665,62.85906982421875,51057.08193979933,41298.37945930881,36077.66806020067,675167320783.819,441738868676.38116,337113896121.7283
0.0,ISIC_0009889,607270,555174,57.31842041015625,47775.41461293128,38305.971296027834,33369.01072774717,591803194596.8097,380453499108.6855,288705754382.6674
0.0,ISIC_0009891,597739,775777,82.5000991821289,38938.12823406142,29402.42218102684,22145.895704038045,390483096858.3259,222647861388.7516,126310390125.18819
0.0,ISIC_0009895,794952,973066,92.17890930175781,47614.57023849513,32875.87799798455,33647.794827007056,581778706736.5488,277353176894.8169,290530467614.7702
0.0,ISIC_0009896,241006,382600,138.40260314941406,55615.12610021786,44785.75555555555,36567.72814814815,792348185359.2024,513819217853.3685,342552333335.84344
1.0,ISIC_0009897,392099,1093651,140.7001495361328,46094.32416790859,28822.61661698957,18259.82128663686,542964639272.4958,212297188860.87463,85206384984.05923
1.0,ISIC_0009898,191841,109521,98.88639831542969,59073.91859770664,48982.522396082175,41795.127508361205,895347915038.6047,615577620900.3805,448179673183.6682
0.0,ISIC_0009899,1271665,1548015,107.39622497558594,43911.88964467914,34041.07746352815,31490.458247561088,493684785043.8078,296682652549.39056,253888814248.97943
0.0,ISIC_0009901,321548,421492,105.74263000488281,50553.50598314476,38372.64231503469,29263.960236532104,656239641549.5753,378097260622.45685,219900712489.05243
0.0,ISIC_0009902,907886,935376,97.2099609375,50490.70158085313,42251.20595248609,35967.3453590038,651994358580.2701,456561616214.8358,330855367823.5639
1.0,ISIC_0009905,1933939,2002871,81.96688842773438,47943.67636171338,30069.749641157363,24655.886832363827,594824251489.0386,233984046210.92325,157314306499.8291
0.0,ISIC_0009906,128467,444537,92.85494232177734,37167.523629760595,30025.405457065033,25312.729297080325,354475193919.4171,231332406327.04434,164413236845.1266
0.0,ISIC_0009909,2487368,2393578,78.08018493652344,34380.83064339443,25575.930694515442,16566.051413130797,303164085085.8792,167767679649.40732,70385673996.30916
1.0,ISIC_0009910,1632023,828335,122.90758514404297,56276.778789258075,46209.3651191018,37039.76854802002,809794276979.3925,545979845932.4301,350795086295.1357
0.0,ISIC_0009911,182283,90867,65.77433776855469,55664.65953913224,45913.570271953504,37443.87865891634,796481940876.8512,541875340275.305,360395517447.90045
0.0,ISIC_0009912,1932,67050,48.47036361694336,41532.87692607763,33141.93875560757,27626.778037838892,445852292119.72754,283898500989.9187,197273154873.72336
0.0,ISIC_0009914,927729,1029733,102.27668762207031,46257.05506189717,33710.09690893902,25875.95769727349,551597409640.7947,292945399451.2365,172607605708.42194
0.0,ISIC_0009915,264784,484826,104.73786926269531,60466.73779818751,46373.09310358841,40382.64258137928,935225448834.1942,550066941892.7018,417131666324.2254
0.0,ISIC_0009917,1510878,1867270,64.39924621582031,42455.55332687785,32114.957532162123,26548.13625674367,467644312248.1249,267584809954.21136,182858416977.11633
1.0,ISIC_0009918,2609817,3170161,127.07868957519531,28671.08261637194,26075.518790460443,26044.50601126587,209696181597.09283,173447599860.65405,173035201937.3056
0.0,ISIC_0009919,752975,843307,102.5766830444336,53827.965069413345,44733.52740707568,37414.63640841917,741711915412.0244,512254632497.08813,358346471689.14777
0.0,ISIC_0009920,1955353,2415843,94.10696411132812,58312.0174291939,51161.410912190964,44249.20289855073,870165543682.7017,669839632746.626,501068219629.44037
0.0,ISIC_0009921,950027,196733,132.04116821289062,60644.50789669268,48023.988410442216,41856.71485971758,937948079434.0781,588183018586.8674,446813687244.368
0.0,ISIC_0009923,843761,818283,91.0220718383789,51896.279956539736,40904.82636589404,31451.35921978477,691012567077.6184,429301841596.6812,253800718975.7753
0.0,ISIC_0009925,54508,292676,106.10616302490234,52386.517575527265,42507.28301349041,34678.995154854645,702554751069.2251,462559951991.04346,307875173169.4125
0.0,ISIC_0009929,69683,185669,31.57540512084961,42463.18163538874,31508.095844504023,26576.103887399466,477487593044.82776,262894721144.532,187033906772.52695
0.0,ISIC_0009930,285470,440936,36.20122146606445,46888.83780487805,35536.09756097561,29511.546341463414,586724426569.8708,337003977630.51404,232423338936.23404
0.0,ISIC_0009931,9340,158910,99.55538177490234,41170.30563366625,26867.32638417531,19843.61286725492,435219667348.76196,185348853239.4943,101107406322.64584
0.0,ISIC_0009932,805859,328925,109.17083740234375,34801.76456876457,25963.154214206847,20657.773156667896,311551743897.64435,173397606292.2461,109772953545.28226
0.0,ISIC_0009933,354243,378379,77.4886245727539,41056.11006864989,29723.067581998475,25818.393516399698,432857056223.62634,226870091528.55264,171178336075.90442
0.0,ISIC_0009935,301459,438809,61.67439651489258,37055.449123175466,27441.448808148692,23887.169379397248,353362991110.12823,193790011465.2957,146840860551.63843
0.0,ISIC_0009936,352034,329842,33.84164047241211,34847.098569157395,28580.520270270274,25831.326709062007,316846768856.02405,213135966894.5747,174104550317.1689
0.0,ISIC_0009937,397087,732009,60.15406799316406,44138.48992493086,34628.69438956934,28223.608060055314,504966649103.7627,310813714310.9752,206468281951.0775
0.0,ISIC_0009938,970553,1386767,84.89020538330078,48916.308410659054,38925.837675469906,31367.137996669047,613003082682.3969,388178367495.5332,252060799925.05405
0.0,ISIC_0009939,33315,154909,89.22611236572266,38342.7812480937,27470.509302751176,20827.540413591167,377502287001.37396,193769783294.6857,111385597361.86583
0.0,ISIC_0009940,517598,238884,128.5538330078125,44281.25967501148,30181.63033991732,24282.861592788242,501960772718.05255,233192995389.39902,150948920176.57147
0.0,ISIC_0009941,28535,227563,73.84751892089844,45003.21344446458,32123.479434680194,23532.01014676572,522304040328.0135,266122628851.30844,142808839938.37625
0.0,ISIC_0009942,73932,216266,70.25740814208984,25234.885786413706,19028.86429008568,17533.051560587515,163275048854.33047,92841780820.17123,78819247549.41585
0.0,ISIC_0009943,132687,226565,90.79657745361328,49696.79795769511,41080.39679066375,35301.49744711889,636968959475.2223,435242088909.1362,321401639593.6614
0.0,ISIC_0009945,318212,558786,59.908504486083984,40694.24968206867,28488.339268051433,26524.417973717675,427254459088.12445,209389561954.05124,181515019432.8405
0.0,ISIC_0009946,714894,1040022,90.4835205078125,52477.6562279128,46662.78480943837,40294.55531995868,704938087766.4923,557369931463.3673,415618754119.9685
0.0,ISIC_0009947,1809789,2319391,72.31365203857422,46329.10439105219,33959.835404584366,27749.314277823803,552012468866.4329,296600958477.43536,198036945670.8148
0.0,ISIC_0009949,540682,991732,96.25496673583984,48896.93504009417,31268.910395056282,23842.848966379755,615316090433.9855,251629588833.49185,146303047751.79825
1.0,ISIC_0009950,1317040,1117924,78.2562484741211,44561.42966962033,30439.661170119125,25745.803180564522,508822216505.2472,237425856707.201,169848571205.9613
0.0,ISIC_0009951,1620813,2134817,98.96526336669922,44256.52943062618,36448.161009573545,34178.314919151664,501030795789.9957,339829451292.8773,298821001610.97095
0.0,ISIC_0009953,2372321,2294121,109.56742858886719,40760.93502364583,33581.875531534395,27367.322060167706,424973482983.61926,288458898867.3011,191575200839.7382
0.0,ISIC_0009954,326548,693344,64.8460693359375,64332.016862253615,54736.367437621055,45797.22501993847,1066547180282.9559,772107531205.8528,540510796755.71857
1.0,ISIC_0009955,1995045,1987743,77.27232360839844,61278.78586348066,55699.66120812098,49262.27303868326,966028829751.6157,798132483647.3799,624308069983.9194
0.0,ISIC_0009956,241089,58557,88.15479278564453,46685.175952261445,33299.41464502816,26324.854776643802,558670251442.5137,284230750442.55365,177635645916.4198
0.0,ISIC_0009958,144857,363223,75.84879302978516,48313.02012297373,39776.68106683702,32533.343448055577,599318517566.1321,406243779444.08185,271761336454.5352
1.0,ISIC_0009960,137800,302006,40.11555862426758,53816.614020950845,37335.32151490733,29360.040290088637,758997946470.1246,365298688649.8327,225903025037.6078
0.0,ISIC_0009961,2270015,1536419,103.67031860351562,51426.01083444961,44681.398392561656,42027.610235600034,676044931539.9368,510344551321.514,451522506046.7745
0.0,ISIC_0009962,721946,768796,168.90370178222656,52033.79214893475,41624.28296269966,32523.110790216157,690257087373.8958,441706687948.895,269665624193.62677
0.0,ISIC_0009963,192206,604880,73.14115905761719,46193.138200023284,37816.73023634882,32404.221329607637,551923396473.1837,369906489269.7467,271598479574.72253
0.0,ISIC_0009964,509640,747000,53.67737579345703,44549.47068181818,35274.40795454545,27905.06227272727,515898965852.8696,323444126431.80054,202416637759.08618
0.0,ISIC_0009965,1608886,1539262,107.74493408203125,44650.375916939396,33845.7194071399,29557.254335477563,509574530216.5577,292796009041.4824,223298536409.00116
0.0,ISIC_0009966,232498,526502,92.16435241699219,42745.70886545886,31059.131719631718,25728.0594000594,469885957883.0956,248076979557.08514,170224543997.85776
0.0,ISIC_0009967,1402278,1169424,71.51233673095703,39284.97889692282,27030.970405246342,21014.242054817554,397034935970.40656,187974638510.4703,113606627652.60226
0.0,ISIC_0009968,130089,152285,108.02099609375,43345.44226710883,34279.77161424312,31695.1990754698,479897139343.387,300149206980.4927,256595176396.82477
0.0,ISIC_0009969,2099597,2145967,95.06279754638672,39596.88884966463,28006.667355892885,21080.056735084978,402371319050.3339,201292855565.1053,114037978806.40587
1.0,ISIC_0009971,15769,120445,33.27555465698242,48968.43272900763,41613.244751908394,32960.97232824427,635995643347.8064,459287960635.2024,288152437190.9033
0.0,ISIC_0009972,1431469,1398943,52.19396209716797,49386.302355460386,38735.639543183446,34601.9233404711,628952577849.2977,386924912315.04236,308749339490.0671
0.0,ISIC_0009973,767320,982742,97.03585052490234,39727.81473790549,29283.59473566057,25817.586204961277,405364163747.4419,220244335666.24362,171193427549.40347
0.0,ISIC_0009974,578446,1156636,115.91817474365234,50202.70269778941,36520.82820680628,29368.265125072714,644697477886.5188,341180004574.1095,220627341458.37354
0.0,ISIC_0009975,1500414,1603596,82.79196166992188,26890.178920062805,17703.889070926343,15471.073315584683,185539818848.5529,80424673877.53523,61417681774.41745
0.0,ISIC_0009976,304105,481547,58.160072326660156,63474.86321446019,50596.85442110405,42116.54457743039,1037381464964.8785,659146724964.072,456710205849.96643
0.0,ISIC_0009977,528022,1251944,78.65917205810547,36133.88101698322,31822.333333333336,27925.358054466888,335673390708.55347,260346668433.191,200486724395.6475
0.0,ISIC_0009979,134174,328192,58.00619125366211,59936.695970170666,47832.19446436255,39404.99196902338,926650055982.8157,590161865676.1619,400528597984.6885
0.0,ISIC_0009981,1180923,1219465,47.09540939331055,40472.48160894816,27672.345665734567,21609.65670036567,426394815042.4334,199335530357.04413,121559555463.54204
0.0,ISIC_0009982,733192,922762,61.16585922241211,57081.7966270942,43274.25873737934,28942.248197048706,839010788467.8862,482205111025.4792,215693752744.85938
0.0,ISIC_0009987,552093,833905,106.90287780761719,47216.32224030868,39040.79706999457,31281.21993127148,572203514937.9938,391204708326.8428,251150773237.93832
0.0,ISIC_0009991,1119889,2101181,106.69827270507812,37731.32634679658,26737.201948677277,19309.08185577522,365757302780.2513,183662916986.12363,95788539369.25618
1.0,ISIC_0009993,713289,828007,97.43982696533203,54996.52464195451,39533.9796756529,30857.57887531592,777325670296.6653,401674226059.5493,244713006968.43948
0.0,ISIC_0009994,494476,447618,90.53876495361328,33764.70674592453,21746.401693236065,14385.481581554535,294386478846.5724,122114524909.45918,53436985984.7162
0.0,ISIC_0009998,1357849,1896879,83.59585571289062,52034.24275928374,37770.15863477947,28438.70009614229,693930777369.7086,365625327257.0337,207281045472.91574
1.0,ISIC_0010000,878313,86957,130.10313415527344,43010.82629121188,33053.294728254754,28966.420108022954,473281570885.56647,279507637316.3334,214661409201.45987
0.0,ISIC_0010002,1476500,2198050,99.95259094238281,36239.67258780783,25281.48163100525,27845.114049253127,336300844993.62476,163668299946.35486,198544311362.3492
0.0,ISIC_0010003,643650,981278,46.222389221191406,41742.1,31087.56170212766,23454.272872340425,453435728774.8076,251501775708.384,143156937685.46027
0.0,ISIC_0010005,1100963,823749,142.4307861328125,57263.3913464904,45316.56964002046,37496.067445679975,836183995474.6644,523675217342.4741,358525225516.84875
0.0,ISIC_0010006,3041085,3299601,100.3420181274414,39380.81754188979,32572.01360338573,27310.358913456555,396563085774.93494,271289275040.4409,190721081422.49854
1.0,ISIC_0010011,383826,681660,97.04879760742188,54759.11105296819,44492.7101575673,37785.7299261585,768555221793.8685,507387855669.98987,365946899206.47986
0.0,ISIC_0010013,1797277,1518993,69.04417419433594,55349.85540299433,43003.33558296486,35677.519742455974,786101512281.5898,474515687888.95325,326614837721.16174
0.0,ISIC_0010014,526132,494512,68.75985717773438,56349.82062482195,43666.29218497768,34283.992213465004,817547367088.8254,490931943970.8323,302630065465.23737
0.0,ISIC_0010015,255151,427329,106.83876037597656,37715.91662706584,26603.13759966207,19334.959184751042,365835095862.9165,182012847457.0944,96144229648.75935
1.0,ISIC_0010016,147429,118759,45.80690002441406,45453.04853041695,32820.88425609478,23999.249943039416,537318781206.4256,280160721668.9682,149796830459.9276
0.0,ISIC_0010017,1270006,1163686,110.30679321289062,53229.13047350981,36783.05583069084,28954.143335589837,723596051285.9192,345536151736.56415,214101553459.9201
0.0,ISIC_0010018,264500,341538,74.31867218017578,42900.98411481157,25326.32022348817,18415.49342681858,474707656484.1756,165438772034.57227,87470235737.36938
0.0,ISIC_0010019,868291,660271,113.13362884521484,40920.318161109964,29371.056533443778,22177.632801822325,429344583384.8542,221191055401.96158,126112831563.28969
0.0,ISIC_0010020,608392,539312,112.88343048095703,39085.75083590535,35185.61226851852,32116.975244341567,390328593205.7941,316317999139.1784,263550095503.06284
0.0,ISIC_0010021,659381,783239,128.04806518554688,59402.44450721731,40760.74574164572,35280.32295697862,900557910424.5914,424021479563.6644,317664813849.5651
0.0,ISIC_0010022,540504,668214,132.38665771484375,43050.84491079061,36921.095551939994,30014.922372666355,472443572705.03876,347485045029.3953,229647523624.88486
1.0,ISIC_0010024,2242,7270,69.31820678710938,57024.76658576052,40563.12955097087,38238.99312297735,837207354046.3545,423612821137.0745,376460318674.8909
0.0,ISIC_0010025,329605,695907,71.94293212890625,40090.91203788017,30042.278364596612,24493.528683299945,412913666565.9937,231864259282.505,154124351790.3897
0.0,ISIC_0010028,654195,743143,79.70560455322266,45764.16347361809,34618.569488065325,27143.38826947236,538784698906.2684,308306513089.3404,189536566172.31436
1.0,ISIC_0010029,378945,557907,138.03089904785156,64242.31438623116,53072.52157417308,47337.576656434314,1055259687406.1018,720205588192.877,572966414946.0225
0.0,ISIC_0010032,338692,916684,85.1778564453125,41503.76936199249,27826.14329580348,21296.26998749005,446202788460.50946,200568983720.00577,117480367831.29533
1.0,ISIC_0010034,346705,326419,105.11387634277344,34082.54207362885,25814.407045663243,22738.032598714417,297727400769.1818,170796695982.85712,132513743175.07632
1.0,ISIC_0010036,377492,942248,121.19248962402344,37631.49883951123,28614.126288483858,24783.355007167727,363276677026.1097,210036901034.12354,157563226956.36118
0.0,ISIC_0010040,3364493,3086067,95.52496337890625,55743.0856427288,48069.11155877388,41986.980562966186,795694449203.3853,591693296832.7212,451433737466.3089
0.0,ISIC_0010042,434627,357961,63.80237579345703,46117.3670873595,37403.68280418064,33845.292644448826,546864936129.4326,359732642218.2463,294542326055.2436
0.0,ISIC_0010043,1465581,1611005,107.01879119873047,57826.93004488372,50104.286394341936,45734.734914086235,855387961149.2786,642174012519.7074,535051283391.9764
0.0,ISIC_0010044,2719938,2859254,71.46061706542969,30878.86801340701,23007.794908959142,21050.41262795543,245067742391.44962,136054784684.09178,113889823095.70805
0.0,ISIC_0010046,724504,979588,71.47136688232422,45908.26311091274,31034.524436509706,23651.511827717026,544041186005.7425,248622498273.03793,144400294413.6001
0.0,ISIC_0010047,456169,793367,109.32644653320312,48399.66476814516,39024.19133064516,36258.29254032258,599996626734.8522,390060508514.4175,336727720933.44226
0.0,ISIC_0010051,971777,1744785,140.5585479736328,39616.3804814511,32196.26889864441,26900.12166529982,399770629227.35004,264041665713.12106,184318956336.45248
0.0,ISIC_0010053,295136,234144,44.84716033935547,51495.91911468813,39721.598189134806,32819.13541247485,688272562746.6719,409513625074.0614,279556358396.174
1.0,ISIC_0010054,79950,353348,107.10868835449219,48783.08705015314,41692.22765122512,40590.79134762634,609719614012.0532,445350424327.15765,422130511830.8437
0.0,ISIC_0010055,585361,594873,92.1253433227539,51175.34149232502,44347.58454335329,37122.80928109998,671571173843.0533,504325150529.43335,353388721644.7061
0.0,ISIC_0010057,929845,882715,138.94825744628906,41634.52918492091,32430.94902804376,27486.188357512005,441798966729.4098,268062989323.7368,192551440732.59796
0.0,ISIC_0010058,721422,1077054,82.34236907958984,37163.7632885906,30723.919798657716,23986.562214765097,354845559509.0761,242523299957.85193,147821113679.6258
0.0,ISIC_0010059,275335,285183,44.517860412597656,34306.0077691454,24502.34561598224,18540.069922308547,307544500425.2642,156885709389.41473,89823698110.84282
0.0,ISIC_0010060,204707,521535,49.729366302490234,41880.804371887105,33821.39097952407,28633.37354731599,457083360713.1048,298090682811.54285,213653783778.4375
0.0,ISIC_0010061,494103,690487,53.12730407714844,49531.1994170096,38606.68947187928,30081.519375857337,634129438402.9418,385252744297.0697,233894730484.5402
0.0,ISIC_0010062,1752685,1371945,138.0380859375,45111.21157510642,36060.89349280357,31167.354348266774,518206001684.7717,331136174861.34863,247362422088.4906
0.0,ISIC_0010063,2061150,1851574,170.3680877685547,57800.66660366661,40024.65531520077,30830.714008350373,850038008157.2612,407594311181.2977,241846822428.06903
0.0,ISIC_0010064,847370,985558,73.75655364990234,49200.8896713615,40897.05580452412,33504.172001707215,625789170873.9924,432380710239.68054,290188452698.06805
0.0,ISIC_0010066,66163,395219,98.18360137939453,39481.2759104369,28786.546314094237,21546.4870382877,400346680559.16437,212830314896.70425,119236162788.74162
1.0,ISIC_0010067,991074,389032,88.12482452392578,55663.29985270393,44851.94227397068,40435.71108928947,794357751727.9496,515752006663.5792,419187855811.54663
0.0,ISIC_0010069,176614,336710,53.68902587890625,46351.58766057536,36875.47946444726,27883.53591460105,557751354912.7699,353010001180.7071,201840243088.11984
0.0,ISIC_0010070,1337331,1178853,94.1295394897461,50388.69110804315,41072.01262974894,35752.724139694226,650067993237.118,431902050688.2134,327274332205.835
0.0,ISIC_0010074,101847,175595,91.3921127319336,47535.548329959514,38658.337677125506,31779.99171305668,579340321150.7262,383162742112.41754,258943388146.31253
0.0,ISIC_0010075,1603699,2729539,152.4091033935547,44301.82675947409,39902.39846771075,35237.59142981438,500261040261.9914,405836973897.01245,316494554875.6201
0.0,ISIC_0010077,90280,4328,58.310787200927734,45182.31898169873,35682.09631628343,26684.030150164243,526893885399.4092,328614659219.318,183776201902.24683
0.0,ISIC_0010078,315227,251431,128.6721649169922,36082.52747464373,29228.316953395817,24950.06538066504,332542353918.7638,218203292807.36893,159000108654.74988
1.0,ISIC_0010080,197290,317782,81.76909637451172,33352.658026818484,21682.879316802755,16895.04944190576,285996075498.1648,120874263909.53568,73386955767.911
1.0,ISIC_0010081,412625,426435,64.37594604492188,44483.00563242317,31901.446798089877,30824.683359862865,510035769207.4099,262321169678.06137,244911875000.27292
0.0,ISIC_0010086,1392936,2231838,96.59331512451172,54699.15959812237,44535.312690438936,36861.92967141563,773688076536.6185,512877691298.82715,351367234145.4413
0.0,ISIC_0010087,33493,35317,37.232479095458984,52022.85155906895,43178.656565656565,34988.5533596838,710342183492.8683,489347839202.5838,321315480568.6733
0.0,ISIC_0010088,43323,92249,47.649635314941406,51340.47564970517,37704.092378248526,35011.077964621094,686289372034.2164,370138872787.9768,319152796477.6023
1.0,ISIC_0010089,91871,194039,45.12492752075195,36535.72280017338,26690.355873428696,19354.3792804508,345415309994.196,184338266198.65567,96931693195.95961
0.0,ISIC_0010090,399098,465182,37.47795104980469,54864.792229729734,37513.638175675675,32583.89864864865,786794344834.3002,367834349787.1278,277510949531.66327
0.0,ISIC_0010092,291553,311271,69.75861358642578,41401.71115622996,29053.64137636247,20322.23829878179,442355075002.0294,217839214010.51416,106580675488.43956
0.0,ISIC_0010093,1163459,681849,160.50711059570312,48200.974049142504,40470.68609214814,35375.68911300873,592727915452.606,417854402097.37897,319266805810.1294
1.0,ISIC_0010094,259231,419367,77.9054183959961,30329.52075076647,25652.562327076947,22501.245569430943,236590538544.5624,169249663683.74612,130220492360.2521
0.0,ISIC_0010100,1284686,1246150,116.50975799560547,63378.881778523486,50138.64154362416,45539.5893624161,1026296255518.1644,642286671392.4718,529861251755.92957
0.0,ISIC_0010102,672789,841859,101.49309539794922,58900.41589522407,47492.291710498626,41897.96654744372,889089554983.6857,578036319612.2032,449878159032.6983
0.0,ISIC_0010104,256654,338428,39.368412017822266,57160.25141402715,40297.748585972855,35415.09247737557,853140468572.1195,424027517872.7347,327498530919.5238
0.0,ISIC_0010105,412998,695242,67.72380065917969,49088.146822948795,37068.919288505036,31692.47830557269,620572572984.0499,353883006321.1157,258673903599.58856
0.0,ISIC_0010168,718609,592005,86.2243423461914,40768.63910186199,29430.92862358525,23807.792259948885,427136800023.8119,222598991110.8647,145664629457.2125
0.0,ISIC_0010170,305227,697295,68.729248046875,54692.10152526215,44374.202573879884,36553.298856053385,774529103457.3954,509858635898.81537,345972888109.9886
1.0,ISIC_0010171,507342,433228,99.87462615966797,39743.19255907491,34478.048036930384,30314.45253439371,404148197905.7899,304158967583.06793,235133737086.87878
0.0,ISIC_0010173,1381528,1359290,52.87360763549805,43222.17761685319,38826.846082949305,35422.71639236339,481717143661.08765,388725597355.43396,323551004987.2862
